Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2015-04-16 17:46:57,Human,Channeler,Female,Andor,13,19,16,13,9,70
2015-04-16 17:46:19,Human,Channeler,Female,Andor,13,18,19,13,10,73
2015-04-16 17:44:38,Human,Channeler,Female,Andor,13,17,18,12,11,71
2015-04-16 17:44:25,Human,Channeler,Female,Andor,13,17,16,13,12,71
2015-04-16 17:42:37,Human,Channeler,Female,Andor,12,17,15,15,11,70
2015-04-16 17:42:07,Human,Channeler,Female,Andor,16,16,15,15,11,73
2015-04-16 17:40:48,Human,Channeler,Female,Andor,9,19,18,14,10,70
2015-04-16 17:40:30,Human,Channeler,Female,Andor,16,17,16,13,13,75
2015-04-16 17:38:59,Human,Channeler,Female,Andor,16,17,16,15,12,76
2015-04-16 17:37:13,Human,Channeler,Female,Andor,11,18,18,10,14,71
2015-04-16 17:37:10,Human,Channeler,Female,Andor,13,15,19,12,11,70
2015-04-16 17:35:00,Human,Channeler,Female,Andor,13,17,16,13,11,70
2015-04-16 17:34:18,Human,Channeler,Female,Andor,13,17,18,12,12,72
2015-04-16 17:33:12,Human,Channeler,Female,Andor,13,17,17,15,11,73
2015-04-16 17:31:38,Human,Channeler,Female,Andor,13,19,16,13,12,73
2015-04-16 17:30:54,Human,Channeler,Female,Andor,15,17,16,13,12,73
2015-04-16 17:28:52,Human,Channeler,Female,Andor,16,17,17,15,11,76
2015-04-16 17:28:50,Human,Channeler,Female,Andor,13,19,16,12,11,71
2015-04-16 17:26:44,Human,Channeler,Female,Andor,13,17,18,12,13,73
2015-04-16 17:26:16,Human,Channeler,Female,Andor,15,17,14,16,11,73
2015-04-16 17:24:06,Human,Channeler,Female,Andor,13,19,16,14,11,73
2015-04-16 17:23:03,Human,Channeler,Female,Andor,15,19,18,13,9,74
2015-04-16 17:21:57,Human,Channeler,Female,Andor,15,17,15,13,13,73
2015-04-16 17:19:12,Human,Channeler,Female,Andor,13,19,16,15,14,77
2015-04-16 17:18:14,Human,Channeler,Female,Andor,14,17,14,15,13,73
2015-04-16 17:16:17,Human,Channeler,Female,Andor,13,17,18,13,10,71
2015-04-16 17:15:10,Human,Channeler,Female,Andor,15,16,19,10,13,73
2015-04-16 17:13:18,Human,Channeler,Female,Andor,13,18,16,14,11,72
2015-04-16 17:11:42,Human,Channeler,Female,Andor,13,15,19,15,9,71
2015-04-16 17:09:13,Human,Channeler,Female,Andor,16,17,18,14,9,74
2015-04-16 17:06:55,Human,Channeler,Female,Andor,13,19,17,13,11,73
2015-04-16 17:04:00,Human,Channeler,Female,Andor,14,19,14,16,11,74
2015-04-16 17:01:48,Human,Channeler,Female,Andor,13,17,16,13,11,70
2015-04-16 16:59:28,Human,Channeler,Female,Andor,13,17,16,14,10,70
2015-04-16 16:58:02,Human,Channeler,Female,Andor,12,17,17,13,13,72
2015-04-16 16:55:34,Human,Channeler,Female,Andor,13,19,17,12,12,73
2015-04-16 16:53:30,Human,Channeler,Female,Andor,13,17,19,13,12,74
2015-04-16 16:50:24,Human,Channeler,Female,Andor,13,16,18,15,11,73
2015-04-16 16:48:09,Human,Channeler,Female,Andor,12,17,16,15,12,72
2015-04-16 16:46:24,Human,Channeler,Female,Andor,10,15,18,17,11,71
2015-04-16 16:43:39,Human,Channeler,Female,Andor,16,17,19,12,12,76
2015-04-16 16:40:13,Human,Channeler,Female,Andor,15,15,16,13,11,70
2015-04-16 16:38:19,Human,Channeler,Female,Andor,13,15,17,14,11,70
2015-04-16 16:35:02,Human,Channeler,Female,Andor,12,19,16,15,9,71
2015-04-16 16:30:31,Human,Channeler,Female,Andor,16,15,16,15,11,73
2015-04-16 16:28:46,Human,Channeler,Female,Andor,15,17,18,13,11,74
2015-04-16 15:48:45,Human,Channeler,Female,Andor,13,19,16,13,11,72
2015-04-16 15:45:34,Human,Channeler,Female,Andor,13,17,19,14,9,72
2015-04-16 15:42:40,Human,Channeler,Female,Andor,12,17,18,14,10,71
2015-04-16 15:40:07,Human,Channeler,Female,Andor,14,14,17,11,14,70
2015-04-16 15:37:51,Human,Channeler,Female,Andor,15,17,19,13,11,75
2015-04-16 15:35:50,Human,Channeler,Female,Andor,13,19,18,14,13,77
2015-04-16 15:33:33,Human,Channeler,Female,Andor,13,17,18,14,11,73
2015-04-16 15:30:52,Human,Channeler,Female,Andor,13,16,15,17,13,74
2015-04-16 15:28:46,Human,Channeler,Female,Andor,13,17,18,13,13,74
2015-04-16 15:25:58,Human,Channeler,Female,Andor,15,17,14,13,13,72
2015-04-16 15:23:28,Human,Channeler,Female,Andor,13,18,18,13,11,73
2015-04-16 15:20:51,Human,Channeler,Female,Andor,13,17,16,15,12,73
2015-04-16 15:17:40,Human,Channeler,Female,Andor,15,15,16,16,11,73
2015-04-16 15:15:27,Human,Channeler,Female,Andor,12,19,15,15,11,72
2015-04-16 15:12:08,Human,Channeler,Female,Andor,13,15,17,15,12,72
2015-04-16 15:09:21,Human,Channeler,Female,Andor,15,19,16,15,11,76
2015-04-16 15:05:06,Human,Channeler,Female,Andor,16,17,14,14,11,72
2015-04-16 15:01:52,Human,Channeler,Female,Andor,14,17,18,15,11,75
2015-04-16 14:59:21,Human,Channeler,Female,Andor,13,17,16,15,9,70
2015-04-16 14:57:06,Human,Channeler,Female,Andor,16,17,16,14,11,74
2015-04-16 14:54:40,Human,Channeler,Female,Andor,12,17,16,15,11,71
2015-04-16 14:52:20,Human,Channeler,Female,Andor,14,19,16,13,11,73
2015-04-16 14:49:49,Human,Channeler,Female,Andor,11,18,17,13,11,70
2015-04-16 14:46:49,Human,Channeler,Female,Andor,12,19,16,13,10,70
2015-04-16 14:44:39,Human,Channeler,Female,Andor,13,17,14,16,10,70
2015-04-16 14:42:37,Human,Channeler,Female,Andor,13,15,15,16,11,70
2015-04-16 14:40:26,Human,Channeler,Female,Andor,11,17,16,16,12,72
2015-04-16 14:37:54,Human,Channeler,Female,Andor,15,15,16,14,10,70
2015-04-16 14:34:58,Human,Channeler,Female,Andor,15,18,16,13,11,73
2015-04-16 14:32:49,Human,Channeler,Female,Andor,13,16,16,14,14,73
2015-04-16 14:30:18,Human,Channeler,Female,Andor,14,17,16,13,12,72
2015-04-16 14:27:20,Human,Channeler,Female,Andor,13,18,19,13,11,74
2015-04-16 14:24:50,Human,Channeler,Female,Andor,14,18,18,15,12,77
2015-04-16 14:22:10,Human,Channeler,Female,Andor,14,15,18,12,14,73
2015-04-16 14:19:28,Human,Channeler,Female,Andor,13,17,14,14,13,71
2015-04-16 14:16:27,Human,Channeler,Female,Andor,14,17,19,12,12,74
2015-04-16 14:14:02,Human,Channeler,Female,Andor,16,15,16,15,13,75
2015-04-16 14:11:05,Human,Channeler,Female,Andor,17,14,16,14,11,72
2015-04-16 14:08:29,Human,Channeler,Female,Andor,13,17,15,14,13,72
2015-04-16 14:05:39,Human,Channeler,Female,Andor,13,17,16,13,12,71
2015-04-16 14:02:27,Human,Channeler,Female,Andor,15,17,14,13,13,72
2015-04-16 13:59:37,Human,Channeler,Female,Andor,13,19,14,15,11,72
2015-04-16 13:56:38,Human,Channeler,Female,Andor,13,17,18,13,14,75
2015-04-16 13:54:12,Human,Channeler,Female,Andor,13,19,19,13,11,75
2015-04-16 13:50:54,Human,Channeler,Female,Andor,15,17,15,12,12,71
2015-04-16 13:48:07,Human,Channeler,Female,Andor,11,17,16,13,13,70
2015-04-16 13:44:36,Human,Channeler,Female,Andor,11,19,16,14,13,73
2015-04-16 13:41:54,Human,Channeler,Female,Andor,13,19,16,13,9,70
2015-04-16 13:39:45,Human,Channeler,Female,Andor,13,16,16,15,10,70
2015-04-16 13:37:55,Human,Channeler,Female,Andor,14,17,13,15,11,70
2015-04-16 13:35:23,Human,Channeler,Female,Andor,14,16,16,14,11,71
2015-04-16 13:32:35,Human,Channeler,Female,Andor,14,17,16,13,14,74
2015-04-16 13:29:44,Human,Channeler,Female,Andor,14,18,15,12,14,73
2015-04-16 13:25:58,Human,Channeler,Female,Andor,13,18,16,13,11,71
2015-04-16 13:23:03,Human,Channeler,Female,Andor,15,17,17,13,11,73
2015-04-16 13:19:53,Human,Channeler,Female,Andor,14,17,14,12,14,71
2015-04-16 13:17:25,Human,Channeler,Female,Andor,13,17,16,13,14,73
