Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2013-03-07 17:23:45,Human,Hunter,Male,Two Rivers,19,11,15,17,15,77
2013-03-07 17:21:13,Human,Hunter,Male,Two Rivers,15,9,17,13,18,72
2013-03-07 17:19:22,Human,Hunter,Male,Two Rivers,18,11,17,14,17,77
2013-03-07 17:16:59,Human,Hunter,Male,Two Rivers,16,12,13,15,19,75
2013-03-07 17:14:20,Human,Hunter,Male,Two Rivers,15,10,17,13,19,74
2013-03-07 17:12:29,Human,Hunter,Male,Two Rivers,17,13,13,13,14,70
2013-03-07 17:03:01,Human,Hunter,Male,Two Rivers,19,12,11,17,19,78
2013-03-07 13:25:14,Human,Hunter,Male,Two Rivers,19,12,11,17,19,78
2013-03-07 13:22:55,Human,Hunter,Male,Two Rivers,15,12,17,13,16,73
2013-03-07 13:19:29,Human,Hunter,Male,Two Rivers,14,12,17,11,16,70
2013-03-07 13:17:35,Human,Hunter,Male,Two Rivers,19,16,12,12,17,76
2013-03-07 13:15:57,Human,Hunter,Male,Two Rivers,18,9,14,12,18,71
2013-03-07 13:14:16,Human,Hunter,Male,Two Rivers,19,15,12,16,18,80
2013-03-07 13:10:51,Human,Hunter,Male,Two Rivers,16,13,14,13,15,71
2013-03-07 13:08:27,Human,Hunter,Male,Two Rivers,17,12,15,14,16,74
2013-03-07 13:05:35,Human,Hunter,Male,Two Rivers,18,13,15,12,18,76
2013-03-07 13:03:44,Human,Hunter,Male,Two Rivers,17,12,11,16,16,72
2013-03-07 13:00:35,Human,Hunter,Male,Two Rivers,19,15,17,11,17,79
2013-03-07 11:05:54,Human,Hunter,Male,Two Rivers,14,10,15,16,18,73
2013-03-07 11:04:12,Human,Hunter,Male,Two Rivers,18,12,14,10,17,71
2013-03-07 11:02:59,Human,Hunter,Male,Two Rivers,12,13,16,17,14,72
2013-03-07 11:01:32,Human,Hunter,Male,Two Rivers,18,12,18,14,14,76
2013-03-07 11:00:09,Human,Hunter,Male,Two Rivers,15,16,16,9,15,71
2013-03-07 10:58:26,Human,Hunter,Male,Two Rivers,18,9,14,17,18,76
2013-03-07 10:56:56,Human,Hunter,Male,Two Rivers,16,10,14,13,17,70
2013-03-07 10:54:42,Human,Hunter,Male,Two Rivers,17,16,15,13,13,74
2013-03-07 10:52:40,Human,Hunter,Male,Two Rivers,15,11,17,13,16,72
2013-03-07 10:51:06,Human,Hunter,Male,Two Rivers,15,14,17,13,14,73
2013-03-07 10:49:29,Human,Hunter,Male,Two Rivers,19,14,14,16,18,81
2013-03-07 10:47:41,Human,Hunter,Male,Two Rivers,19,13,16,17,18,83
2013-03-07 10:46:08,Human,Hunter,Male,Two Rivers,17,12,13,13,15,70
2013-03-07 10:44:09,Human,Hunter,Male,Two Rivers,16,16,15,15,18,80
2013-03-07 10:42:18,Human,Hunter,Male,Two Rivers,16,14,12,11,18,71
2013-03-07 10:40:28,Human,Hunter,Male,Two Rivers,19,12,15,15,15,76
2013-03-07 10:38:57,Human,Hunter,Male,Two Rivers,13,12,12,16,17,70
2013-03-07 10:36:50,Human,Hunter,Male,Two Rivers,16,9,14,17,18,74
2013-03-07 10:34:13,Human,Hunter,Male,Two Rivers,15,12,14,16,14,71
2013-03-07 10:32:11,Human,Hunter,Male,Two Rivers,18,15,14,9,15,71
2013-03-07 10:30:48,Human,Hunter,Male,Two Rivers,15,12,15,16,12,70
2013-03-07 10:28:48,Human,Hunter,Male,Two Rivers,15,11,17,15,13,71
2013-03-07 10:27:06,Human,Hunter,Male,Two Rivers,16,15,16,13,15,75
2013-03-07 10:24:57,Human,Hunter,Male,Two Rivers,13,13,17,16,12,71
2013-03-07 10:23:32,Human,Hunter,Male,Two Rivers,18,11,18,10,14,71
2013-03-07 10:21:37,Human,Hunter,Male,Two Rivers,12,16,14,13,15,70
2013-03-07 10:20:20,Human,Hunter,Male,Two Rivers,17,13,14,14,14,72
2013-03-07 10:18:22,Human,Hunter,Male,Two Rivers,14,13,12,14,19,72
2013-03-07 10:16:40,Human,Hunter,Male,Two Rivers,13,12,16,15,15,71
2013-03-07 10:15:07,Human,Hunter,Male,Two Rivers,17,11,12,13,18,71
2013-03-07 10:13:32,Human,Hunter,Male,Two Rivers,13,15,14,17,15,74
2013-03-07 10:11:40,Human,Hunter,Male,Two Rivers,18,12,14,12,17,73
2013-03-07 10:09:36,Human,Hunter,Male,Two Rivers,18,9,18,13,16,74
2013-03-07 10:07:41,Human,Hunter,Male,Two Rivers,17,14,18,12,16,77
2013-03-07 10:05:48,Human,Hunter,Male,Two Rivers,15,14,10,16,15,70
2013-03-07 10:03:18,Human,Hunter,Male,Two Rivers,12,15,16,15,12,70
2013-03-07 10:01:25,Human,Hunter,Male,Two Rivers,17,12,16,13,15,73
2013-03-07 09:59:35,Human,Hunter,Male,Two Rivers,16,12,10,13,19,70
2013-03-07 09:57:42,Human,Hunter,Male,Two Rivers,13,14,16,10,17,70
2013-03-07 09:55:30,Human,Hunter,Male,Two Rivers,19,15,12,15,18,79
2013-03-07 09:54:05,Human,Hunter,Male,Two Rivers,18,13,16,13,13,73
2013-03-07 09:51:39,Human,Hunter,Male,Two Rivers,15,13,11,12,19,70
2013-03-07 09:49:40,Human,Hunter,Male,Two Rivers,15,16,14,15,14,74
2013-03-07 09:47:41,Human,Hunter,Male,Two Rivers,15,13,16,15,14,73
2013-03-07 09:45:38,Human,Hunter,Male,Two Rivers,13,15,16,13,18,75
2013-03-07 09:43:10,Human,Hunter,Male,Two Rivers,15,10,14,15,18,72
2013-03-07 09:41:42,Human,Hunter,Male,Two Rivers,13,16,15,13,15,72
2013-03-07 09:39:44,Human,Hunter,Male,Two Rivers,18,9,14,17,17,75
2013-03-07 09:38:11,Human,Hunter,Male,Two Rivers,14,10,15,15,17,71
2013-03-07 09:36:25,Human,Hunter,Male,Two Rivers,18,9,15,13,19,74
2013-03-07 09:34:01,Human,Hunter,Male,Two Rivers,15,12,15,10,18,70
2013-03-07 09:31:45,Human,Hunter,Male,Two Rivers,17,15,15,13,18,78
2013-03-07 09:30:15,Human,Hunter,Male,Two Rivers,15,15,17,16,12,75
2013-03-07 09:28:26,Human,Hunter,Male,Two Rivers,15,15,15,12,16,73
