Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2014-03-11 10:58:56,Human,Hunter,Female,Illian,15,14,17,16,16,78
2014-03-11 10:56:25,Human,Hunter,Female,Illian,16,10,16,18,14,74
2014-03-11 10:54:50,Human,Hunter,Female,Illian,13,12,15,19,14,73
2014-03-11 10:52:40,Human,Hunter,Female,Illian,13,18,16,16,16,79
2014-03-11 10:51:07,Human,Hunter,Female,Illian,9,13,17,19,14,72
2014-03-11 10:48:55,Human,Hunter,Female,Illian,13,18,12,16,12,71
2014-03-11 10:46:02,Human,Hunter,Female,Illian,14,18,14,16,14,76
2014-03-11 10:44:13,Human,Hunter,Female,Illian,15,14,14,19,17,79
2014-03-11 10:42:07,Human,Hunter,Female,Illian,13,16,14,16,14,73
2014-03-11 10:39:51,Human,Hunter,Female,Illian,13,17,14,17,16,77
2014-03-11 10:38:04,Human,Hunter,Female,Illian,13,16,10,16,17,72
2014-03-11 10:36:06,Human,Hunter,Female,Illian,13,13,14,16,17,73
2014-03-11 10:34:02,Human,Hunter,Female,Illian,13,18,14,19,18,82
2014-03-11 10:32:12,Human,Hunter,Female,Illian,13,16,14,16,14,73
2014-03-11 10:29:56,Human,Hunter,Female,Illian,13,14,16,16,14,73
2014-03-11 10:27:07,Human,Hunter,Female,Illian,16,14,14,15,15,74
2014-03-11 10:25:28,Human,Hunter,Female,Illian,13,14,15,16,14,72
2014-03-11 10:23:57,Human,Hunter,Female,Illian,14,15,18,19,14,80
2014-03-11 10:21:39,Human,Hunter,Female,Illian,17,17,14,19,15,82
2014-03-11 10:20:05,Human,Hunter,Female,Illian,13,16,16,19,14,78
2014-03-11 10:18:38,Human,Hunter,Female,Illian,12,18,14,12,16,72
2014-03-11 10:16:49,Human,Hunter,Female,Illian,13,17,14,16,14,74
2014-03-11 10:14:18,Human,Hunter,Female,Illian,13,11,14,18,18,74
2014-03-11 10:12:25,Human,Hunter,Female,Illian,9,16,16,16,18,75
2014-03-11 10:10:05,Human,Hunter,Female,Illian,13,14,14,16,14,71
2014-03-11 10:07:41,Human,Hunter,Female,Illian,13,17,14,17,17,78
2014-03-11 10:05:39,Human,Hunter,Female,Illian,17,16,14,16,13,76
2014-03-11 10:03:46,Human,Hunter,Female,Illian,14,14,14,15,14,71
2014-03-11 10:02:01,Human,Hunter,Female,Illian,12,14,14,18,14,72
2014-03-11 10:00:10,Human,Hunter,Female,Illian,17,14,13,19,14,77
2014-03-11 09:58:39,Human,Hunter,Female,Illian,15,14,14,16,17,76
2014-03-11 09:56:44,Human,Hunter,Female,Illian,13,14,17,16,14,74
2014-03-11 09:54:50,Human,Hunter,Female,Illian,13,17,17,16,11,74
2014-03-11 09:53:00,Human,Hunter,Female,Illian,11,14,14,19,18,76
2014-03-11 09:50:47,Human,Hunter,Female,Illian,17,14,14,12,14,71
2014-03-11 09:49:15,Human,Hunter,Female,Illian,15,17,14,16,17,79
2014-03-11 09:47:15,Human,Hunter,Female,Illian,13,14,15,19,11,72
2014-03-11 09:45:12,Human,Hunter,Female,Illian,13,14,17,18,14,76
2014-03-11 09:43:44,Human,Hunter,Female,Illian,13,13,14,19,14,73
2014-03-11 09:41:45,Human,Hunter,Female,Illian,16,14,14,13,14,71
